CustomerID,Customer Name,Customer Type,City,Email Promotion,First Purchase Date,Last Purchase Date
11235,Isabella A Martin,Individual,Berkeley,Non-subscriber,2013-12-04 00:00:00.000,2014-06-07 00:00:00.000
11236,Isabella Thompson,Individual,Westminster,Non-subscriber,2014-03-05 00:00:00.000,2014-06-08 00:00:00.000
11237,Isabella Garcia,Individual,Langley,Subscriber,2012-02-05 00:00:00.000,2014-04-27 00:00:00.000
11238,Ruben Martin,Individual,South Melbourne,Subscriber,2011-06-08 00:00:00.000,2013-09-30 00:00:00.000
11239,Isabella J Martinez,Individual,Edmonds,Subscriber,2011-06-21 00:00:00.000,2013-10-28 00:00:00.000
11240,Isabella P Robinson,Individual,Long Beach,Non-subscriber,2011-07-30 00:00:00.000,2013-10-13 00:00:00.000
11241,Isabella Clark,Individual,Redwood City,Subscriber,2013-02-10 00:00:00.000,2014-03-31 00:00:00.000
11242,Ruben K Gomez,Individual,Concord,Subscriber,2013-02-19 00:00:00.000,2014-05-06 00:00:00.000
11243,Isabella Rodriguez,Individual,San Gabriel,Subscriber,2011-07-24 00:00:00.000,2013-11-09 00:00:00.000
11244,Isabella Lewis,Individual,Shawnee,Subscriber,2011-07-15 00:00:00.000,2013-12-19 00:00:00.000
11245,Ruben A Ruiz,Individual,Milton Keynes,Non-subscriber,2012-02-26 00:00:00.000,2014-05-13 00:00:00.000
11246,Isabella Lee,Individual,Metchosin,Subscriber,2012-03-04 00:00:00.000,2014-05-22 00:00:00.000
11247,Isabella Walker,Individual,Westminster,Subscriber,2011-07-21 00:00:00.000,2014-01-17 00:00:00.000
11248,Isabella Hall,Individual,Frankfurt,Non-subscriber,2013-12-14 00:00:00.000,2013-12-14 00:00:00.000
11249,Ruben A Diaz,Individual,Sunbury,Non-subscriber,2012-03-10 00:00:00.000,2014-02-15 00:00:00.000
11250,Natalie Smith,Individual,Los Angeles,Non-subscriber,2011-08-17 00:00:00.000,2014-01-06 00:00:00.000
11251,Ruben C Hernandez,Individual,Peterborough,Non-subscriber,2014-03-20 00:00:00.000,2014-03-20 00:00:00.000
11252,Ruben Alvarez,Individual,Verrieres Le Buisson,Subscriber,2012-01-14 00:00:00.000,2014-05-20 00:00:00.000
11253,Natalie Johnson,Individual,Coronado,Subscriber,2013-08-01 00:00:00.000,2014-05-05 00:00:00.000
11254,Natalie E Williams,Individual,Hof,Subscriber,2014-04-25 00:00:00.000,2014-05-16 00:00:00.000
11255,Ruben A Jimenez,Individual,Paris,Non-subscriber,2013-07-26 00:00:00.000,2013-08-31 00:00:00.000
11256,Natalie A Jones,Individual,Shawnee,Subscriber,2013-09-15 00:00:00.000,2014-03-18 00:00:00.000
11257,Natalie T Brown,Individual,Yakima,Non-subscriber,2012-01-24 00:00:00.000,2014-05-16 00:00:00.000
11258,Marshall D She,Individual,Hobart,Subscriber,2013-10-21 00:00:00.000,2013-12-15 00:00:00.000
11259,Natalie R Miller,Individual,National City,Non-subscriber,2012-02-04 00:00:00.000,2014-05-22 00:00:00.000
11260,Ruben L Muñoz,Individual,Newcastle,Subscriber,2013-07-08 00:00:00.000,2013-11-23 00:00:00.000
11261,Ruben A Alonso,Individual,Colma,Subscriber,2012-02-27 00:00:00.000,2014-05-25 00:00:00.000
11262,Natalie C Wilson,Individual,Lemon Grove,Subscriber,2013-07-30 00:00:00.000,2014-06-24 00:00:00.000
11263,Natalie W Moore,Individual,Melbourne,Subscriber,2012-01-29 00:00:00.000,2014-05-12 00:00:00.000
11264,Ruben Romero,Individual,Darlinghurst,Non-subscriber,2013-06-04 00:00:00.000,2014-05-02 00:00:00.000
11265,Natalie M Taylor,Individual,Cliffside,Non-subscriber,2013-06-05 00:00:00.000,2013-06-05 00:00:00.000
11266,Ruben Navarro,Individual,Stuttgart,Non-subscriber,2012-02-10 00:00:00.000,2013-06-22 00:00:00.000
11267,Ruben A Gutierrez,Individual,Berlin,Non-subscriber,2012-02-17 00:00:00.000,2013-06-09 00:00:00.000
11268,Natalie F Anderson,Individual,Bellflower,Subscriber,2013-10-29 00:00:00.000,2014-04-18 00:00:00.000
11269,Ruben Torres,Individual,Hobart,Subscriber,2014-01-22 00:00:00.000,2014-02-10 00:00:00.000
11270,Natalie M Thomas,Individual,Burnaby,Non-subscriber,2012-02-10 00:00:00.000,2013-06-09 00:00:00.000
11271,Ruben Dominguez,Individual,London,Subscriber,2012-02-27 00:00:00.000,2013-06-24 00:00:00.000
11272,Natalie A Jackson,Individual,San Diego,Non-subscriber,2012-02-19 00:00:00.000,2013-06-15 00:00:00.000
11273,Natalie Weisman,Individual,San Diego,Subscriber,2013-10-14 00:00:00.000,2013-10-23 00:00:00.000
11274,Natalie Harris,Individual,Langford,Non-subscriber,2012-01-29 00:00:00.000,2013-07-27 00:00:00.000
11275,Ruben D Gill,Individual,Lieusaint,Non-subscriber,2012-01-30 00:00:00.000,2013-06-14 00:00:00.000
11276,Natalie M Martin,Individual,Lake Oswego,Subscriber,2013-07-01 00:00:00.000,2014-06-24 00:00:00.000
11277,Ruben B Vazquez,Individual,Port Macquarie,Subscriber,2013-07-05 00:00:00.000,2014-06-18 00:00:00.000
11278,Natalie J Thompson,Individual,Imperial Beach,Non-subscriber,2012-02-16 00:00:00.000,2013-06-05 00:00:00.000
11279,Natalie Garcia,Individual,Long Beach,Non-subscriber,2013-08-03 00:00:00.000,2013-11-22 00:00:00.000
11280,Marshall L Deng,Individual,Bellflower,Non-subscriber,2013-12-01 00:00:00.000,2014-01-08 00:00:00.000
11281,Natalie Martinez,Individual,Los Angeles,Non-subscriber,2012-02-13 00:00:00.000,2013-06-13 00:00:00.000
11282,Ruben L Serrano,Individual,Frankfurt am Main,Non-subscriber,2012-01-31 00:00:00.000,2013-06-04 00:00:00.000
11283,Natalie L Clark,Individual,Kirkland,Subscriber,2013-10-29 00:00:00.000,2014-01-28 00:00:00.000
11284,Natalie Rodriguez,Individual,Langford,Non-subscriber,2013-07-09 00:00:00.000,2013-10-02 00:00:00.000
11285,Ruben L Ramos,Individual,Wokingham,Non-subscriber,2013-12-27 00:00:00.000,2014-03-28 00:00:00.000
11286,Natalie E Lewis,Individual,Santa Monica,Non-subscriber,2012-02-21 00:00:00.000,2013-06-22 00:00:00.000
11287,Ruben J Carlson,Individual,Stoke-on-Trent,Subscriber,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
11288,Ruben Suarez,Individual,Newcastle,Non-subscriber,2013-08-05 00:00:00.000,2014-01-21 00:00:00.000
11289,Natalie Walker,Individual,Santa Cruz,Subscriber,2012-02-08 00:00:00.000,2013-06-18 00:00:00.000
11290,Ruben G Saunders,Individual,Cloverdale,Non-subscriber,2012-02-20 00:00:00.000,2013-06-29 00:00:00.000
11291,Lacey K Shan,Individual,Paris,Non-subscriber,2012-02-04 00:00:00.000,2013-06-21 00:00:00.000
11292,Natalie A Hall,Individual,Victoria,Non-subscriber,2012-02-15 00:00:00.000,2013-06-02 00:00:00.000
11293,Lacey C Jai,Individual,Rockhampton,Subscriber,2013-07-27 00:00:00.000,2013-08-15 00:00:00.000
11294,Alexandra Smith,Individual,Newton,Non-subscriber,2014-02-25 00:00:00.000,2014-06-05 00:00:00.000
11295,Grace M Johnson,Individual,Salem,Subscriber,2012-02-25 00:00:00.000,2013-06-11 00:00:00.000
11296,Lacey K Pal,Individual,East Brisbane,Non-subscriber,2012-02-01 00:00:00.000,2013-07-01 00:00:00.000
11297,Grace Williams,Individual,Beverly Hills,Non-subscriber,2012-02-26 00:00:00.000,2013-07-23 00:00:00.000
11298,Lacey Andersen,Individual,Matraville,Subscriber,2012-02-12 00:00:00.000,2013-07-24 00:00:00.000
11299,Grace Jones,Individual,Concord,Subscriber,2012-02-26 00:00:00.000,2013-07-27 00:00:00.000
11300,Marshall M Shen,Individual,Burlingame,Subscriber,2013-07-03 00:00:00.000,2014-06-02 00:00:00.000
11301,Lacey T Raje,Individual,Milsons Point,Non-subscriber,2013-11-09 00:00:00.000,2014-03-13 00:00:00.000
11302,Grace Brown,Individual,Bremerton,Subscriber,2012-02-06 00:00:00.000,2013-07-05 00:00:00.000
11303,Grace Davis,Individual,Dunkerque,Non-subscriber,2012-02-02 00:00:00.000,2013-07-26 00:00:00.000
11304,Lacey A Chande,Individual,Oxford,Subscriber,2013-08-20 00:00:00.000,2013-09-22 00:00:00.000
11305,Grace Miller,Individual,Cheltenham,Subscriber,2013-08-25 00:00:00.000,2014-01-04 00:00:00.000
11306,Grace Wilson,Individual,Sooke,Non-subscriber,2013-11-30 00:00:00.000,2014-02-07 00:00:00.000
11307,Grace M Moore,Individual,Imperial Beach,Subscriber,2012-02-04 00:00:00.000,2013-07-11 00:00:00.000
11308,Grace Taylor,Individual,Kirkby,Non-subscriber,2014-02-07 00:00:00.000,2014-06-17 00:00:00.000
11309,Grace D Anderson,Individual,Burien,Non-subscriber,2013-12-09 00:00:00.000,2014-06-07 00:00:00.000
11310,Lacey Nara,Individual,Paderborn,Subscriber,2014-01-12 00:00:00.000,2014-05-26 00:00:00.000
11311,Grace L Thomas,Individual,Fremont,Subscriber,2013-09-18 00:00:00.000,2014-02-13 00:00:00.000
11312,Grace C Jackson,Individual,West Covina,Non-subscriber,2013-10-17 00:00:00.000,2013-11-02 00:00:00.000
11313,Grace White,Individual,Kirkland,Subscriber,2013-10-07 00:00:00.000,2014-04-28 00:00:00.000
11314,Lacey Rai,Individual,Berkeley,Subscriber,2013-07-28 00:00:00.000,2014-05-05 00:00:00.000
11315,Grace L Harris,Individual,Everett,Subscriber,2013-10-20 00:00:00.000,2014-05-19 00:00:00.000
11316,Lacey N Goel,Individual,Springwood,Subscriber,2013-06-14 00:00:00.000,2013-06-14 00:00:00.000
11317,Grace M Martin,Individual,Concord,Subscriber,2012-02-01 00:00:00.000,2013-07-21 00:00:00.000
11318,Lacey C Becker,Individual,Paris,Non-subscriber,2014-03-19 00:00:00.000,2014-04-10 00:00:00.000
11319,Lacey E Raji,Individual,Hervey Bay,Non-subscriber,2012-02-09 00:00:00.000,2013-07-27 00:00:00.000
11320,Grace A Thompson,Individual,Palo Alto,Subscriber,2013-11-15 00:00:00.000,2014-01-19 00:00:00.000
11321,Grace Garcia,Individual,Long Beach,Subscriber,2013-07-26 00:00:00.000,2013-10-28 00:00:00.000
11322,Lacey J Anand,Individual,St. Leonards,Non-subscriber,2013-08-24 00:00:00.000,2013-10-21 00:00:00.000
11323,Grace M Martinez,Individual,Sooke,Subscriber,2012-02-10 00:00:00.000,2013-07-02 00:00:00.000
11324,Marshall M Xie,Individual,Goulburn,Non-subscriber,2012-02-26 00:00:00.000,2013-07-08 00:00:00.000
11325,Christy A Zimmerman,Individual,Bottrop,Subscriber,2012-02-19 00:00:00.000,2013-07-03 00:00:00.000
11326,Grace L Clark,Individual,Spokane,Non-subscriber,2012-02-15 00:00:00.000,2013-07-23 00:00:00.000
11327,Christy Wang,Individual,Warrington,Subscriber,2012-02-26 00:00:00.000,2013-07-04 00:00:00.000
11328,Grace C Rodriguez,Individual,Issaquah,Non-subscriber,2013-06-07 00:00:00.000,2013-09-07 00:00:00.000
11329,Christy M Chow,Individual,Caloundra,Non-subscriber,2012-02-25 00:00:00.000,2013-07-13 00:00:00.000
11330,Grace R Lewis,Individual,Bellingham,Non-subscriber,2013-07-15 00:00:00.000,2014-06-24 00:00:00.000
11331,Grace J Lee,Individual,Hervey Bay,Subscriber,2013-07-10 00:00:00.000,2014-06-26 00:00:00.000
11332,Grace R Walker,Individual,Villeneuve-d'Ascq,Subscriber,2012-03-16 00:00:00.000,2013-06-08 00:00:00.000
11333,Grace A Hall,Individual,Sooke,Non-subscriber,2011-08-21 00:00:00.000,2013-12-14 00:00:00.000
11334,Christy Li,Individual,Hof,Subscriber,2011-08-04 00:00:00.000,2013-12-27 00:00:00.000
11335,Rachel Smith,Individual,Olympia,Non-subscriber,2012-03-24 00:00:00.000,2013-06-06 00:00:00.000
11336,Rachel Johnson,Individual,El Cajon,Non-subscriber,2013-02-27 00:00:00.000,2013-06-07 00:00:00.000
11337,Christy Liu,Individual,Townsville,Non-subscriber,2011-08-09 00:00:00.000,2013-12-19 00:00:00.000
11338,Rachel C Williams,Individual,Fremont,Subscriber,2012-03-12 00:00:00.000,2013-06-01 00:00:00.000
11339,Rachel D Jones,Individual,Berkeley,Subscriber,2013-03-09 00:00:00.000,2013-06-27 00:00:00.000
11340,Christy Huang,Individual,Chula Vista,Subscriber,2013-03-29 00:00:00.000,2013-06-04 00:00:00.000
11341,Rachel Brown,Individual,Glendale,Non-subscriber,2011-09-11 00:00:00.000,2013-12-19 00:00:00.000
11342,Christy D Wu,Individual,East Brisbane,Non-subscriber,2013-12-12 00:00:00.000,2013-12-12 00:00:00.000
11343,Rachel T Davis,Individual,Ballard,Non-subscriber,2011-09-04 00:00:00.000,2013-12-24 00:00:00.000
11344,Rachel F Miller,Individual,Sedro Woolley,Non-subscriber,2011-10-13 00:00:00.000,2013-12-23 00:00:00.000
11345,Rachel Wilson,Individual,Coronado,Non-subscriber,2013-03-24 00:00:00.000,2013-06-02 00:00:00.000
11346,Rachel K Moore,Individual,Colma,Non-subscriber,2013-03-03 00:00:00.000,2013-07-14 00:00:00.000
11347,Rachel M Taylor,Individual,Colma,Subscriber,2013-08-16 00:00:00.000,2013-08-16 00:00:00.000
11348,Christy M McDonald,Individual,Colombes,Subscriber,2013-08-31 00:00:00.000,2013-08-31 00:00:00.000
11349,Rachel Anderson,Individual,Seattle,Non-subscriber,2014-06-15 00:00:00.000,2014-06-15 00:00:00.000
11350,Christy Zhou,Individual,Bell Gardens,Subscriber,2013-07-08 00:00:00.000,2013-07-08 00:00:00.000
11351,Rachel M Thomas,Individual,Yakima,Non-subscriber,2011-11-12 00:00:00.000,2014-01-28 00:00:00.000
11352,Rachel A Jackson,Individual,Mill Valley,Non-subscriber,2013-10-01 00:00:00.000,2013-10-01 00:00:00.000
11353,Marshall Sutton,Individual,London,Non-subscriber,2011-11-12 00:00:00.000,2014-01-08 00:00:00.000
11354,Christy Ye,Individual,North Sydney,Subscriber,2014-05-05 00:00:00.000,2014-05-05 00:00:00.000
11355,Christy Lu,Individual,Goulburn,Subscriber,2014-02-26 00:00:00.000,2014-02-26 00:00:00.000
11356,Rachel S White,Individual,San Carlos,Subscriber,2011-10-10 00:00:00.000,2014-04-02 00:00:00.000
11357,Christy Sun,Individual,Geelong,Non-subscriber,2011-11-18 00:00:00.000,2014-03-31 00:00:00.000
11358,Christy Zhu,Individual,North Ryde,Non-subscriber,2011-11-28 00:00:00.000,2014-04-16 00:00:00.000
11359,Christy D Gao,Individual,Port Macquarie,Non-subscriber,2011-11-13 00:00:00.000,2014-05-06 00:00:00.000
11360,Rachel Harris,Individual,Lake Oswego,Non-subscriber,2011-11-27 00:00:00.000,2014-05-24 00:00:00.000
11361,Christy Ma,Individual,East Brisbane,Non-subscriber,2014-03-03 00:00:00.000,2014-04-26 00:00:00.000
11362,Rachel S Martin,Individual,Lynnwood,Non-subscriber,2013-08-29 00:00:00.000,2014-02-24 00:00:00.000
11363,Rachel B Thompson,Individual,Downey,Non-subscriber,2011-11-08 00:00:00.000,2014-05-20 00:00:00.000
11364,Christy I Liang,Individual,Perth,Non-subscriber,2011-11-07 00:00:00.000,2014-05-28 00:00:00.000
11365,Rachel L Garcia,Individual,Port Hammond,Subscriber,2011-10-31 00:00:00.000,2014-05-24 00:00:00.000
11366,Rachel Martinez,Individual,Redwood City,Subscriber,2013-11-24 00:00:00.000,2014-01-15 00:00:00.000
11367,Rachel J Robinson,Individual,Beverly Hills,Subscriber,2013-12-07 00:00:00.000,2014-04-27 00:00:00.000
11368,Christy R Guo,Individual,Lancaster,Non-subscriber,2011-11-24 00:00:00.000,2014-05-03 00:00:00.000
11369,Warren A Kumar,Individual,Silverwater,Non-subscriber,2013-12-05 00:00:00.000,2014-05-29 00:00:00.000
11370,Damien Xie,Individual,Courbevoie,Non-subscriber,2013-12-13 00:00:00.000,2014-03-03 00:00:00.000
11371,Marshall Xu,Individual,Bellingham,Subscriber,2014-04-09 00:00:00.000,2014-05-30 00:00:00.000
11372,Christy Zheng,Individual,Port Macquarie,Non-subscriber,2011-11-07 00:00:00.000,2014-05-16 00:00:00.000
11373,Rachel K Clark,Individual,Berkeley,Subscriber,2014-01-27 00:00:00.000,2014-01-27 00:00:00.000
11374,Christy G Hu,Individual,Ingolstadt,Non-subscriber,2013-09-15 00:00:00.000,2013-09-15 00:00:00.000
11375,Rachel M Rodriguez,Individual,Hamburg,Non-subscriber,2014-03-19 00:00:00.000,2014-03-19 00:00:00.000
11376,Christy C Cai,Individual,Saint Ouen,Non-subscriber,2014-03-17 00:00:00.000,2014-03-17 00:00:00.000
11377,Christy L Zeng,Individual,High Wycombe,Subscriber,2013-07-31 00:00:00.000,2013-07-31 00:00:00.000
11378,Rachel J Lewis,Individual,Westminster,Subscriber,2013-03-19 00:00:00.000,2013-07-17 00:00:00.000
11379,Rachel C Lee,Individual,Redmond,Non-subscriber,2013-03-04 00:00:00.000,2013-07-29 00:00:00.000
11380,Rachel Walker,Individual,Burlingame,Subscriber,2012-03-12 00:00:00.000,2013-07-06 00:00:00.000
11381,Rachel Hall,Individual,Novato,Subscriber,2011-11-12 00:00:00.000,2014-01-18 00:00:00.000
11382,Christy J Deng,Individual,Bellingham,Non-subscriber,2013-04-05 00:00:00.000,2013-07-19 00:00:00.000
11383,Jasmine Smith,Individual,Newcastle upon Tyne,Subscriber,2014-06-03 00:00:00.000,2014-06-03 00:00:00.000
11384,Jasmine S Johnson,Individual,Fremont,Non-subscriber,2014-01-02 00:00:00.000,2014-01-02 00:00:00.000
11385,Jasmine T Williams,Individual,Lemon Grove,Subscriber,2013-12-06 00:00:00.000,2013-12-06 00:00:00.000
11386,Christy C Xie,Individual,Burien,Subscriber,2014-04-04 00:00:00.000,2014-04-04 00:00:00.000
11387,Jasmine J Jones,Individual,Grossmont,Subscriber,2011-12-26 00:00:00.000,2013-09-01 00:00:00.000
11388,Jasmine Brown,Individual,Mill Valley,Non-subscriber,2011-12-03 00:00:00.000,2013-09-26 00:00:00.000
11389,Jasmine M Davis,Individual,Victoria,Subscriber,2014-04-19 00:00:00.000,2014-04-19 00:00:00.000
11390,Christy R Tang,Individual,North Ryde,Non-subscriber,2014-04-09 00:00:00.000,2014-04-09 00:00:00.000
11391,Jill Miller,Individual,Port Hammond,Non-subscriber,2014-03-28 00:00:00.000,2014-03-28 00:00:00.000
11392,Marshall Luo,Individual,Orleans,Subscriber,2013-08-29 00:00:00.000,2013-08-29 00:00:00.000
11393,Jasmine Wilson,Individual,Coffs Harbour,Non-subscriber,2013-12-16 00:00:00.000,2013-12-16 00:00:00.000
11394,Jill Moore,Individual,Tacoma,Subscriber,2011-12-04 00:00:00.000,2014-01-02 00:00:00.000
11395,Jasmine A Taylor,Individual,Spokane,Non-subscriber,2012-04-15 00:00:00.000,2013-07-23 00:00:00.000
11396,Christy Luo,Individual,West Sussex,Non-subscriber,2014-03-28 00:00:00.000,2014-03-28 00:00:00.000
11397,Christy J Kumar,Individual,Bremerton,Non-subscriber,2013-12-07 00:00:00.000,2013-12-07 00:00:00.000
11398,Christy C Lal,Individual,Berkeley,Subscriber,2011-12-03 00:00:00.000,2014-01-02 00:00:00.000
11399,Jasmine A Anderson,Individual,Shawnee,Non-subscriber,2013-09-13 00:00:00.000,2013-09-13 00:00:00.000
11400,Jasmine M Thomas,Individual,Corvallis,Non-subscriber,2011-12-15 00:00:00.000,2013-12-19 00:00:00.000
11401,Jasmine Jackson,Individual,Portland,Subscriber,2013-03-30 00:00:00.000,2013-08-08 00:00:00.000
11402,Jasmine White,Individual,Lebanon,Subscriber,2013-04-09 00:00:00.000,2013-09-02 00:00:00.000
11403,Christy M Shan,Individual,Roubaix,Subscriber,2013-03-30 00:00:00.000,2013-10-28 00:00:00.000
11404,Christy G Jai,Individual,Oxford,Non-subscriber,2013-07-13 00:00:00.000,2013-07-13 00:00:00.000
11405,Christy R Pal,Individual,Geelong,Non-subscriber,2013-08-31 00:00:00.000,2013-08-31 00:00:00.000
11406,Jasmine Harris,Individual,Grossmont,Subscriber,2013-04-06 00:00:00.000,2013-07-12 00:00:00.000
11407,Jill C Martin,Individual,Newton,Non-subscriber,2013-11-23 00:00:00.000,2013-11-23 00:00:00.000
11408,Christy A Andersen,Individual,Dunkerque,Subscriber,2013-08-05 00:00:00.000,2013-08-05 00:00:00.000
11409,Jasmine A Thompson,Individual,Los Angeles,Subscriber,2013-04-19 00:00:00.000,2013-06-30 00:00:00.000
11410,Jasmine A Garcia,Individual,Redwood City,Subscriber,2013-04-15 00:00:00.000,2013-07-07 00:00:00.000
11411,Marshall P Yuan,Individual,Sunbury,Subscriber,2014-01-04 00:00:00.000,2014-01-04 00:00:00.000
11412,Christy Raje,Individual,Brisbane,Non-subscriber,2012-04-06 00:00:00.000,2014-03-13 00:00:00.000
11413,Jill Martinez,Individual,Langford,Subscriber,2012-01-10 00:00:00.000,2014-02-05 00:00:00.000
11414,Jasmine Robinson,Individual,Runcorn,Subscriber,2012-01-13 00:00:00.000,2014-02-15 00:00:00.000
11415,Christy Chande,Individual,Gateshead,Subscriber,2014-01-16 00:00:00.000,2014-01-16 00:00:00.000
11416,Christy E Chander,Individual,London,Non-subscriber,2013-04-09 00:00:00.000,2013-10-05 00:00:00.000
11417,Jasmine E Clark,Individual,Santa Monica,Subscriber,2013-04-06 00:00:00.000,2014-05-17 00:00:00.000
11418,Jasmine M Rodriguez,Individual,Grossmont,Subscriber,2014-05-19 00:00:00.000,2014-05-19 00:00:00.000
11419,Christy Nara,Individual,Beaverton,Non-subscriber,2013-08-12 00:00:00.000,2013-11-27 00:00:00.000
11420,Christy Rai,Individual,Rockhampton,Non-subscriber,2013-04-03 00:00:00.000,2014-05-01 00:00:00.000
11421,Christy U Nath,Individual,Colma,Non-subscriber,2012-04-04 00:00:00.000,2014-03-11 00:00:00.000
11422,Christy Goel,Individual,Maidenhead,Non-subscriber,2012-01-22 00:00:00.000,2014-04-05 00:00:00.000
11423,Jasmine Lewis,Individual,Sydney,Non-subscriber,2012-05-11 00:00:00.000,2014-03-22 00:00:00.000
11424,Christy A Beck,Individual,Roubaix,Non-subscriber,2013-09-21 00:00:00.000,2013-09-21 00:00:00.000
11425,Jasmine W Lee,Individual,Santa Cruz,Non-subscriber,2013-04-24 00:00:00.000,2014-05-23 00:00:00.000
11426,Jasmine Walker,Individual,Newton,Non-subscriber,2013-09-09 00:00:00.000,2013-09-09 00:00:00.000
11427,Jasmine M Hall,Individual,La Jolla,Non-subscriber,2012-05-21 00:00:00.000,2014-03-22 00:00:00.000
11428,Christy Raji,Individual,Port Macquarie,Subscriber,2012-05-06 00:00:00.000,2014-03-24 00:00:00.000
11429,Marshall Kumar,Individual,Burien,Subscriber,2013-05-16 00:00:00.000,2014-05-26 00:00:00.000
11430,Jenny H Zhang,Individual,Geelong,Subscriber,2013-08-19 00:00:00.000,2013-08-19 00:00:00.000
11431,Jenny M Wagner,Individual,Beaverton,Non-subscriber,2012-05-22 00:00:00.000,2014-03-02 00:00:00.000
11432,Nicole J Williams,Individual,Port Orchard,Non-subscriber,2013-05-12 00:00:00.000,2014-05-27 00:00:00.000
